yearID	league	teamID	franchID	Rank	G	W	L	name	park	teamNO
1896	NL	BRO	LAD	10	133	58	73	Brooklyn Bridegrooms	Eastern Park	329
1896	NL	BSN	ATL	4	132	74	57	Boston Beaneaters	South End Grounds III	330
1896	NL	CHN	CHC	5	132	71	57	Chicago Colts	West Side Park II	331
1896	NL	CIN	CIN	3	128	77	50	Cincinnati Reds	League Park II in Cincinnati	332
1896	NL	CL4	CLV	2	135	80	48	Cleveland Spiders	League Park I	333
1896	NL	LS3	LOU	12	134	38	93	Louisville Colonels	Eclipse Park II	334
1896	NL	NY1	SFG	7	133	64	67	New York Giants	Polo Grounds III	335
1896	NL	PHI	PHI	8	130	62	68	Philadelphia Phillies	Baker Bowl	336
1896	NL	PIT	PIT	6	131	66	63	Pittsburgh Pirates	Exposition Park	337
1896	NL	SLN	STL	11	131	40	90	St. Louis Browns	Robison Field	338
1896	NL	WAS	WAS	9	133	58	73	Washington Senators	Boundary Field	339
1897	NL	BLN	BLO	2	136	90	40	Baltimore Orioles	Union Park	340
1897	NL	BRO	LAD	7	136	61	71	Brooklyn Bridegrooms	Eastern Park	341
1897	NL	BSN	ATL	1	135	93	39	Boston Beaneaters	South End Grounds III	342
1897	NL	CHN	CHC	9	138	59	73	Chicago Colts	West Side Park II	343
1897	NL	CIN	CIN	4	134	76	56	Cincinnati Reds	League Park II in Cincinnati	344
1897	NL	CL4	CLV	5	132	69	62	Cleveland Spiders	League Park I	345
1897	NL	LS3	LOU	11	134	52	78	Louisville Colonels	Eclipse Park II	346
1897	NL	NY1	SFG	3	137	83	48	New York Giants	Polo Grounds III	347
1897	NL	PHI	PHI	10	134	55	77	Philadelphia Phillies	Baker Bowl	348
1897	NL	PIT	PIT	8	135	60	71	Pittsburgh Pirates	Exposition Park	349
1897	NL	SLN	STL	12	132	29	102	St. Louis Browns	Robison Field	350
1897	NL	WAS	WAS	6	135	61	71	Washington Senators	Boundary Field	351
1898	NL	BLN	BLO	2	154	96	53	Baltimore Orioles	Union Park	352
1898	NL	BRO	LAD	10	149	54	91	Brooklyn Bridegrooms	Washington Park III	353
1898	NL	BSN	ATL	1	152	102	47	Boston Beaneaters	South End Grounds III	354
1898	NL	CHN	CHC	4	152	85	65	Chicago Orphans	West Side Park II	355
1898	NL	CIN	CIN	3	157	92	60	Cincinnati Reds	League Park II in Cincinnati	356
1898	NL	CL4	CLV	5	156	81	68	Cleveland Spiders	League Park I	357
1898	NL	LS3	LOU	9	154	70	81	Louisville Colonels	Eclipse Park II	358
1898	NL	NY1	SFG	7	157	77	73	New York Giants	Polo Grounds III	359
1898	NL	PHI	PHI	6	150	78	71	Philadelphia Phillies	Baker Bowl	360
1898	NL	PIT	PIT	8	152	72	76	Pittsburgh Pirates	Exposition Park	361
1898	NL	SLN	STL	12	154	39	111	St. Louis Browns	Robison Field	362
1898	NL	WAS	WAS	11	155	51	101	Washington Senators	Boundary Field	363
1899	NL	BLN	BLO	4	152	86	62	Baltimore Orioles	Union Park	364
1899	NL	BRO	LAD	1	150	101	47	Brooklyn Superbas	Washington Park III	365
1899	NL	BSN	ATL	2	153	95	57	Boston Beaneaters	South End Grounds III	366
1899	NL	CHN	CHC	8	152	75	73	Chicago Orphans	West Side Park II	367
1899	NL	CIN	CIN	6	156	83	67	Cincinnati Reds	League Park II in Cincinnati	368
1899	NL	CL4	CLV	12	154	20	134	Cleveland Spiders	League Park I	369
1899	NL	LS3	LOU	9	155	75	77	Louisville Colonels	Eclipse Park II	370
1899	NL	NY1	SFG	10	152	60	90	New York Giants	Polo Grounds III	371
1899	NL	PHI	PHI	3	154	94	58	Philadelphia Phillies	Baker Bowl	372
1899	NL	PIT	PIT	7	154	76	73	Pittsburgh Pirates	Exposition Park	373
1899	NL	SLN	STL	5	155	84	67	St. Louis Perfectos	Robison Field	374
1899	NL	WAS	WAS	11	155	54	98	Washington Senators	Boundary Field	375
1900	NL	BRO	LAD	1	142	82	54	Brooklyn Superbas	Washington Park III	376
1900	NL	BSN	ATL	4	142	66	72	Boston Beaneaters	South End Grounds III	377
1900	NL	CHN	CHC	6	146	65	75	Chicago Orphans	West Side Park II	378
1900	NL	CIN	CIN	7	144	62	77	Cincinnati Reds	League Park II in Cincinnati	379
1900	NL	NY1	SFG	8	141	60	78	New York Giants	Polo Grounds III	380
1900	NL	PHI	PHI	3	141	75	63	Philadelphia Phillies	Baker Bowl	381
1900	NL	PIT	PIT	2	140	79	60	Pittsburgh Pirates	Exposition Park	382
1900	NL	SLN	STL	5	142	65	75	St. Louis Cardinals	Robison Field	383
1901	AL	BLA	NYY	5	135	68	65	Baltimore Orioles	Oriole Park	384
1901	AL	BOS	BOS	2	138	79	57	Boston Americans	Huntington Avenue Grounds	385
1901	NL	BRO	LAD	3	137	79	57	Brooklyn Superbas	Washington Park III	386
1901	NL	BSN	ATL	5	140	69	69	Boston Beaneaters	South End Grounds III	387
1901	AL	CHA	CHW	1	137	83	53	Chicago White Sox	South Side Park II	388
1901	NL	CHN	CHC	6	140	53	86	Chicago Orphans	West Side Park II	389
1901	NL	CIN	CIN	8	142	52	87	Cincinnati Reds	League Park II in Cincinnati	390
1901	AL	CLE	CLE	7	138	54	82	Cleveland Blues	League Park I	391
1901	AL	DET	DET	3	136	74	61	Detroit Tigers	Bennett Park	392
1901	AL	MLA	BAL	8	139	48	89	Milwaukee Brewers	Lloyd Street Grounds	393
1901	NL	NY1	SFG	7	141	52	85	New York Giants	Polo Grounds III	394
1901	AL	PHA	OAK	4	137	74	62	Philadelphia Athletics	Columbia Park	395
1901	NL	PHI	PHI	2	140	83	57	Philadelphia Phillies	Baker Bowl	396
1901	NL	PIT	PIT	1	140	90	49	Pittsburgh Pirates	Exposition Park	397
1901	NL	SLN	STL	4	142	76	64	St. Louis Cardinals	Robison Field	398
1901	AL	WS1	MIN	6	138	61	72	Washington Senators	American League Park I	399
1902	AL	BLA	NYY	8	141	50	88	Baltimore Orioles	Oriole Park	400
1902	AL	BOS	BOS	3	138	77	60	Boston Americans	Huntington Avenue Grounds	401
1902	NL	BRO	LAD	2	141	75	63	Brooklyn Superbas	Washington Park III	402
1902	NL	BSN	ATL	3	142	73	64	Boston Beaneaters	South End Grounds III	403
1902	AL	CHA	CHW	4	138	74	60	Chicago White Sox	South Side Park II	404
1902	NL	CHN	CHC	5	141	68	69	Chicago Orphans	West Side Park II	405
1902	NL	CIN	CIN	4	141	70	70	Cincinnati Reds	Palace of the Fans	406
1902	AL	CLE	CLE	5	137	69	67	Cleveland Bronchos	League Park I	407
1902	AL	DET	DET	7	137	52	83	Detroit Tigers	Bennett Park	408
1902	NL	NY1	SFG	8	139	48	88	New York Giants	Polo Grounds III	409
1902	AL	PHA	OAK	1	137	83	53	Philadelphia Athletics	Columbia Park	410
1902	NL	PHI	PHI	7	138	56	81	Philadelphia Phillies	Baker Bowl	411
1902	NL	PIT	PIT	1	142	103	36	Pittsburgh Pirates	Exposition Park	412
1902	AL	SLA	BAL	2	140	78	58	St. Louis Browns	Sportsman's Park III	413
1902	NL	SLN	STL	6	140	56	78	St. Louis Cardinals	Robison Field	414
1902	AL	WS1	MIN	6	138	61	75	Washington Senators	American League Park I	415
1903	AL	BOS	BOS	1	141	91	47	Boston Americans	Huntington Avenue Grounds	416
1903	NL	BRO	LAD	5	139	70	66	Brooklyn Superbas	Washington Park III	417
1903	NL	BSN	ATL	6	140	58	80	Boston Beaneaters	South End Grounds III	418
1903	AL	CHA	CHW	7	138	60	77	Chicago White Sox	South Side Park II	419
1903	NL	CHN	CHC	3	139	82	56	Chicago Cubs	West Side Park II	420
1903	NL	CIN	CIN	4	141	74	65	Cincinnati Reds	Palace of the Fans	421
1903	AL	CLE	CLE	3	140	77	63	Cleveland Naps	League Park I	422
1903	AL	DET	DET	5	137	65	71	Detroit Tigers	Bennett Park	423
1903	NL	NY1	SFG	2	142	84	55	New York Giants	Polo Grounds III	424
1903	AL	NYA	NYY	4	136	72	62	New York Highlanders	Hilltop Park	425
1903	AL	PHA	OAK	2	137	75	60	Philadelphia Athletics	Columbia Park	426
1903	NL	PHI	PHI	7	139	49	86	Philadelphia Phillies	Baker Bowl	427
1903	NL	PIT	PIT	1	141	91	49	Pittsburgh Pirates	Exposition Park	428
1903	AL	SLA	BAL	6	139	65	74	St. Louis Browns	Sportsman's Park III	429
1903	NL	SLN	STL	8	139	43	94	St. Louis Cardinals	Robison Field	430
1903	AL	WS1	MIN	8	140	43	94	Washington Senators	American League Park I	431
1904	AL	BOS	BOS	1	157	95	59	Boston Americans	Huntington Avenue Grounds	432
1904	NL	BRO	LAD	6	154	56	97	Brooklyn Superbas	Washington Park III	433
1904	NL	BSN	ATL	7	155	55	98	Boston Beaneaters	South End Grounds III	434
1904	AL	CHA	CHW	3	156	89	65	Chicago White Sox	South Side Park II	435
1904	NL	CHN	CHC	2	156	93	60	Chicago Cubs	West Side Park II	436
1904	NL	CIN	CIN	3	157	88	65	Cincinnati Reds	Palace of the Fans	437
1904	AL	CLE	CLE	4	154	86	65	Cleveland Naps	League Park I	438
1904	AL	DET	DET	7	162	62	90	Detroit Tigers	Bennett Park	439
1904	NL	NY1	SFG	1	158	106	47	New York Giants	Polo Grounds III	440
1904	AL	NYA	NYY	2	155	92	59	New York Highlanders	Hilltop Park	441
1904	AL	PHA	OAK	5	155	81	70	Philadelphia Athletics	Columbia Park	442
1904	NL	PHI	PHI	8	155	52	100	Philadelphia Phillies	Baker Bowl	443
1904	NL	PIT	PIT	4	156	87	66	Pittsburgh Pirates	Exposition Park	444
1904	AL	SLA	BAL	6	156	65	87	St. Louis Browns	Sportsman's Park III	445
1904	NL	SLN	STL	5	155	75	79	St. Louis Cardinals	Robison Field	446
1904	AL	WS1	MIN	8	157	38	113	Washington Senators	American League Park II	447
1905	AL	BOS	BOS	4	153	78	74	Boston Americans	Huntington Avenue Grounds	448
1905	NL	BRO	LAD	8	155	48	104	Brooklyn Superbas	Washington Park III	449
1905	NL	BSN	ATL	7	156	51	103	Boston Beaneaters	South End Grounds III	450
1905	AL	CHA	CHW	2	158	92	60	Chicago White Sox	South Side Park II	451
1905	NL	CHN	CHC	3	155	92	61	Chicago Cubs	West Side Park II	452
1905	NL	CIN	CIN	5	155	79	74	Cincinnati Reds	Palace of the Fans	453
1905	AL	CLE	CLE	5	155	76	78	Cleveland Naps	League Park I	454
1905	AL	DET	DET	3	154	79	74	Detroit Tigers	Bennett Park	455
1905	NL	NY1	SFG	1	155	105	48	New York Giants	Polo Grounds III	456
1905	AL	NYA	NYY	6	152	71	78	New York Highlanders	Hilltop Park	457
1905	AL	PHA	OAK	1	152	92	56	Philadelphia Athletics	Columbia Park	458
1905	NL	PHI	PHI	4	155	83	69	Philadelphia Phillies	Baker Bowl	459
1905	NL	PIT	PIT	2	155	96	57	Pittsburgh Pirates	Exposition Park	460
1905	AL	SLA	BAL	8	156	54	99	St. Louis Browns	Sportsman's Park III	461
1905	NL	SLN	STL	6	154	58	96	St. Louis Cardinals	Robison Field	462
1905	AL	WS1	MIN	7	154	64	87	Washington Senators	American League Park II	463
1906	AL	BOS	BOS	8	155	49	105	Boston Americans	Huntington Avenue Grounds	464
1906	NL	BRO	LAD	5	153	66	86	Brooklyn Superbas	Washington Park III	465
1906	NL	BSN	ATL	8	152	49	102	Boston Beaneaters	South End Grounds III	466
1906	AL	CHA	CHW	1	154	93	58	Chicago White Sox	South Side Park II	467
1906	NL	CHN	CHC	1	155	116	36	Chicago Cubs	West Side Park II	468
1906	NL	CIN	CIN	6	155	64	87	Cincinnati Reds	Palace of the Fans	469
1906	AL	CLE	CLE	3	157	89	64	Cleveland Naps	League Park I	470
1906	AL	DET	DET	6	151	71	78	Detroit Tigers	Bennett Park	471
1906	NL	NY1	SFG	2	153	96	56	New York Giants	Polo Grounds III	472
1906	AL	NYA	NYY	2	155	90	61	New York Highlanders	Hilltop Park	473
1906	AL	PHA	OAK	4	149	78	67	Philadelphia Athletics	Columbia Park	474
1906	NL	PHI	PHI	4	154	71	82	Philadelphia Phillies	Baker Bowl	475
1906	NL	PIT	PIT	3	154	93	60	Pittsburgh Pirates	Exposition Park	476
1906	AL	SLA	BAL	5	154	76	73	St. Louis Browns	Sportsman's Park III	477
1906	NL	SLN	STL	7	154	52	98	St. Louis Cardinals	Robison Field	478
1906	AL	WS1	MIN	7	151	55	95	Washington Senators	American League Park II	479
1907	AL	BOS	BOS	7	155	59	90	Boston Americans	Huntington Avenue Grounds	480
1907	NL	BRO	LAD	5	153	65	83	Brooklyn Superbas	Washington Park III	481
1907	NL	BSN	ATL	7	152	58	90	Boston Doves	South End Grounds III	482
1907	AL	CHA	CHW	3	157	87	64	Chicago White Sox	South Side Park II	483
1907	NL	CHN	CHC	1	155	107	45	Chicago Cubs	West Side Park II	484
1907	NL	CIN	CIN	6	156	66	87	Cincinnati Reds	Palace of the Fans	485
1907	AL	CLE	CLE	4	158	85	67	Cleveland Naps	League Park I	486
1907	AL	DET	DET	1	153	92	58	Detroit Tigers	Bennett Park	487
1907	NL	NY1	SFG	4	155	82	71	New York Giants	Polo Grounds III	488
1907	AL	NYA	NYY	5	152	70	78	New York Highlanders	Hilltop Park	489
1907	AL	PHA	OAK	2	150	88	57	Philadelphia Athletics	Columbia Park	490
1907	NL	PHI	PHI	3	149	83	64	Philadelphia Phillies	Baker Bowl	491
1907	NL	PIT	PIT	2	157	91	63	Pittsburgh Pirates	Exposition Park	492
1907	AL	SLA	BAL	6	155	69	83	St. Louis Browns	Sportsman's Park III	493
1907	NL	SLN	STL	8	155	52	101	St. Louis Cardinals	Robison Field	494
1907	AL	WS1	MIN	8	154	49	102	Washington Senators	American League Park II	495
1908	AL	BOS	BOS	5	155	75	79	Boston Red Sox	Huntington Avenue Grounds	496
1908	NL	BRO	LAD	7	154	53	101	Brooklyn Superbas	Washington Park III	497
1908	NL	BSN	ATL	6	156	63	91	Boston Doves	South End Grounds III	498
1908	AL	CHA	CHW	3	156	88	64	Chicago White Sox	South Side Park II	499
1908	NL	CHN	CHC	1	158	99	55	Chicago Cubs	West Side Park II	500
1908	NL	CIN	CIN	5	155	73	81	Cincinnati Reds	Palace of the Fans	501
1908	AL	CLE	CLE	2	157	90	64	Cleveland Naps	League Park I	502
1908	AL	DET	DET	1	154	90	63	Detroit Tigers	Bennett Park	503
1908	NL	NY1	SFG	2	157	98	56	New York Giants	Polo Grounds III	504
1908	AL	NYA	NYY	8	155	51	103	New York Highlanders	Hilltop Park	505
1908	AL	PHA	OAK	6	157	68	85	Philadelphia Athletics	Columbia Park	506
1908	NL	PHI	PHI	4	155	83	71	Philadelphia Phillies	Baker Bowl	507
1908	NL	PIT	PIT	2	155	98	56	Pittsburgh Pirates	Exposition Park	508
1908	AL	SLA	BAL	4	155	83	69	St. Louis Browns	Sportsman's Park III	509
1908	NL	SLN	STL	8	154	49	105	St. Louis Cardinals	Robison Field	510
1908	AL	WS1	MIN	7	155	67	85	Washington Senators	American League Park II	511
1909	AL	BOS	BOS	3	152	88	63	Boston Red Sox	Huntington Avenue Grounds	512
1909	NL	BRO	LAD	6	155	55	98	Brooklyn Superbas	Washington Park III	513
1909	NL	BSN	ATL	8	155	45	108	Boston Doves	South End Grounds III	514
1909	AL	CHA	CHW	4	159	78	74	Chicago White Sox	South Side Park II	515
1909	NL	CHN	CHC	2	155	104	49	Chicago Cubs	West Side Park II	516
1909	NL	CIN	CIN	4	157	77	76	Cincinnati Reds	Palace of the Fans	517
1909	AL	CLE	CLE	6	155	71	82	Cleveland Naps	League Park I	518
1909	AL	DET	DET	1	158	98	54	Detroit Tigers	Bennett Park	519
1909	NL	NY1	SFG	3	158	92	61	New York Giants	Polo Grounds III	520
1909	AL	NYA	NYY	5	153	74	77	New York Highlanders	Hilltop Park	521
1909	AL	PHA	OAK	2	153	95	58	Philadelphia Athletics	Shibe Park	522
1909	NL	PHI	PHI	5	154	74	79	Philadelphia Phillies	Baker Bowl	523
1909	NL	PIT	PIT	1	154	110	42	Pittsburgh Pirates	Exposition Park/Forbes Field	524
1909	AL	SLA	BAL	7	154	61	89	St. Louis Browns	Sportsman's Park IV	525
1909	NL	SLN	STL	7	154	54	98	St. Louis Cardinals	Robison Field	526
1909	AL	WS1	MIN	8	156	42	110	Washington Senators	American League Park II	527
1910	AL	BOS	BOS	4	158	81	72	Boston Red Sox	Huntington Avenue Grounds	528
1910	NL	BRO	LAD	6	156	64	90	Brooklyn Superbas	Washington Park III	529
1910	NL	BSN	ATL	8	157	53	100	Boston Doves	South End Grounds III	530
1910	AL	CHA	CHW	6	156	68	85	Chicago White Sox	South Side Park II/Comiskey Park	531
1910	NL	CHN	CHC	1	154	104	50	Chicago Cubs	West Side Park II	532
1910	NL	CIN	CIN	5	156	75	79	Cincinnati Reds	Palace of the Fans	533
1910	AL	CLE	CLE	5	161	71	81	Cleveland Naps	League Park II	534
1910	AL	DET	DET	3	155	86	68	Detroit Tigers	Bennett Park	535
1910	NL	NY1	SFG	2	155	91	63	New York Giants	Polo Grounds III	536
1910	AL	NYA	NYY	2	156	88	63	New York Highlanders	Hilltop Park	537
1910	AL	PHA	OAK	1	155	102	48	Philadelphia Athletics	Shibe Park	538
1910	NL	PHI	PHI	4	157	78	75	Philadelphia Phillies	Baker Bowl	539
1910	NL	PIT	PIT	3	154	86	67	Pittsburgh Pirates	Forbes Field	540
1910	AL	SLA	BAL	8	158	47	107	St. Louis Browns	Sportsman's Park IV	541
1910	NL	SLN	STL	7	153	63	90	St. Louis Cardinals	Robison Field	542
1910	AL	WS1	MIN	7	157	66	85	Washington Senators	American League Park II	543
1911	AL	BOS	BOS	4	153	78	75	Boston Red Sox	Huntington Avenue Grounds	544
1911	NL	BRO	LAD	7	154	64	86	Brooklyn Dodgers	Washington Park III	545
1911	NL	BSN	ATL	8	156	44	107	Boston Rustlers	South End Grounds III	546
1911	AL	CHA	CHW	5	154	77	74	Chicago White Sox	Comiskey Park	547
1911	NL	CHN	CHC	2	157	92	62	Chicago Cubs	West Side Park II	548
1911	NL	CIN	CIN	6	159	70	83	Cincinnati Reds	Palace of the Fans	549
1911	AL	CLE	CLE	3	156	80	73	Cleveland Naps	League Park II	550
1911	AL	DET	DET	2	154	89	65	Detroit Tigers	Bennett Park	551
1911	NL	NY1	SFG	1	154	99	54	New York Giants	Polo Grounds III/Polo Grounds IV	552
1911	AL	NYA	NYY	6	153	76	76	New York Highlanders	Hilltop Park	553
1911	AL	PHA	OAK	1	152	101	50	Philadelphia Athletics	Shibe Park	554
1911	NL	PHI	PHI	4	153	79	73	Philadelphia Phillies	Baker Bowl	555
1911	NL	PIT	PIT	3	155	85	69	Pittsburgh Pirates	Forbes Field	556
1911	AL	SLA	BAL	8	152	45	107	St. Louis Browns	Sportsman's Park IV	557
1911	NL	SLN	STL	5	158	75	74	St. Louis Cardinals	Robison Field	558
1911	AL	WS1	MIN	7	154	64	90	Washington Senators	Griffith Stadium I	559
1912	AL	BOS	BOS	1	154	105	47	Boston Red Sox	Fenway Park I	560
1912	NL	BRO	LAD	7	153	58	95	Brooklyn Dodgers	Washington Park III	561
1912	NL	BSN	ATL	8	155	52	101	Boston Braves	South End Grounds III	562
1912	AL	CHA	CHW	4	158	78	76	Chicago White Sox	Comiskey Park	563
1912	NL	CHN	CHC	3	152	91	59	Chicago Cubs	West Side Park II	564
1912	NL	CIN	CIN	4	155	75	78	Cincinnati Reds	Crosley Field	565
1912	AL	CLE	CLE	5	155	75	78	Cleveland Naps	League Park II	566
1912	AL	DET	DET	6	154	69	84	Detroit Tigers	Navin Field	567
1912	NL	NY1	SFG	1	154	103	48	New York Giants	Polo Grounds IV	568
1912	AL	NYA	NYY	8	153	50	102	New York Highlanders	Hilltop Park	569
1912	AL	PHA	OAK	3	153	90	62	Philadelphia Athletics	Shibe Park	570
1912	NL	PHI	PHI	5	152	73	79	Philadelphia Phillies	Baker Bowl	571
1912	NL	PIT	PIT	2	152	93	58	Pittsburgh Pirates	Forbes Field	572
1912	AL	SLA	BAL	7	157	53	101	St. Louis Browns	Sportsman's Park IV	573
1912	NL	SLN	STL	6	153	63	90	St. Louis Cardinals	Robison Field	574
1912	AL	WS1	MIN	2	154	91	61	Washington Senators	Griffith Stadium I	575
1913	AL	BOS	BOS	4	151	79	71	Boston Red Sox	Fenway Park I	576
1913	NL	BRO	LAD	6	152	65	84	Brooklyn Superbas	Ebbets Field	577
1913	NL	BSN	ATL	5	154	69	82	Boston Braves	South End Grounds III	578
1913	AL	CHA	CHW	5	153	78	74	Chicago White Sox	Comiskey Park	579
1913	NL	CHN	CHC	3	155	88	65	Chicago Cubs	West Side Park II	580
1913	NL	CIN	CIN	7	156	64	89	Cincinnati Reds	Crosley Field	581
1913	AL	CLE	CLE	3	155	86	66	Cleveland Naps	League Park II	582
1913	AL	DET	DET	6	153	66	87	Detroit Tigers	Navin Field	583
1913	NL	NY1	SFG	1	156	101	51	New York Giants	Polo Grounds IV	584
1913	AL	NYA	NYY	7	153	57	94	New York Yankees	Polo Grounds IV	585
1913	AL	PHA	OAK	1	153	96	57	Philadelphia Athletics	Shibe Park	586
1913	NL	PHI	PHI	2	159	88	63	Philadelphia Phillies	Baker Bowl	587
1913	NL	PIT	PIT	4	155	78	71	Pittsburgh Pirates	Forbes Field	588
1913	AL	SLA	BAL	8	155	57	96	St. Louis Browns	Sportsman's Park IV	589
1913	NL	SLN	STL	8	153	51	99	St. Louis Cardinals	Robison Field	590
1913	AL	WS1	MIN	2	155	90	64	Washington Senators	Griffith Stadium I	591
1914	FL	BLF	BLT	3	160	84	70	Baltimore Terrapins		592
1914	AL	BOS	BOS	2	159	91	62	Boston Red Sox	Fenway Park I	593
1914	FL	BRF	BTT	5	157	77	77	Brooklyn Tip-Tops		594
1914	NL	BRO	LAD	5	154	75	79	Brooklyn Robins	Ebbets Field	595
1914	NL	BSN	ATL	1	158	94	59	Boston Braves	South End Grounds III	596
1914	FL	BUF	BFL	4	155	80	71	Buffalo Buffeds		597
1914	AL	CHA	CHW	6	157	70	84	Chicago White Sox	Comiskey Park	598
1914	FL	CHF	CHH	2	157	87	67	Chicago Chi-Feds	Wrigley Field	599
1914	NL	CHN	CHC	4	156	78	76	Chicago Cubs	West Side Park II	600
1914	NL	CIN	CIN	8	157	60	94	Cincinnati Reds	Crosley Field	601
1914	AL	CLE	CLE	8	157	51	102	Cleveland Naps	League Park II	602
1914	AL	DET	DET	4	157	80	73	Detroit Tigers	Navin Field	603
1914	FL	IND	NEW	1	157	88	65	Indianapolis Hoosiers		604
1914	FL	KCF	KCP	6	154	67	84	Kansas City Packers		605
1914	NL	NY1	SFG	2	156	84	70	New York Giants	Polo Grounds IV	606
1914	AL	NYA	NYY	6	157	70	84	New York Yankees	Polo Grounds IV	607
1914	AL	PHA	OAK	1	158	99	53	Philadelphia Athletics	Shibe Park	608
1914	NL	PHI	PHI	6	154	74	80	Philadelphia Phillies	Baker Bowl	609
1914	NL	PIT	PIT	7	158	69	85	Pittsburgh Pirates	Forbes Field	610
1914	FL	PTF	PBS	7	154	64	86	Pittsburgh Rebels		611
1914	AL	SLA	BAL	5	159	71	82	St. Louis Browns	Sportsman's Park IV	612
1914	FL	SLF	SLI	8	154	62	89	St. Louis Terriers		613
1914	NL	SLN	STL	3	157	81	72	St. Louis Cardinals	Robison Field	614
1914	AL	WS1	MIN	3	158	81	73	Washington Senators	Griffith Stadium I	615
1915	FL	BLF	BLT	8	154	47	107	Baltimore Terrapins		616
1915	AL	BOS	BOS	1	155	101	50	Boston Red Sox	Fenway Park I	617
1915	FL	BRF	BTT	7	153	70	82	Brooklyn Tip-Tops		618
1915	NL	BRO	LAD	3	154	80	72	Brooklyn Robins	Ebbets Field	619
1915	NL	BSN	ATL	2	157	83	69	Boston Braves	Fenway Park I / Braves Field	620
1915	FL	BUF	BFL	6	153	74	78	Buffalo Blues		621
1915	AL	CHA	CHW	3	155	93	61	Chicago White Sox	Comiskey Park	622
1915	FL	CHF	CHH	2	155	86	66	Chicago Whales	Wrigley Field	623
1915	NL	CHN	CHC	4	156	73	80	Chicago Cubs	West Side Park II	624
1915	NL	CIN	CIN	7	160	71	83	Cincinnati Reds	Crosley Field	625
1915	AL	CLE	CLE	7	154	57	95	Cleveland Indians	League Park II	626
1915	AL	DET	DET	2	156	100	54	Detroit Tigers	Navin Field	627
1915	FL	KCF	KCP	4	153	81	72	Kansas City Packers		628
1915	FL	NEW	NEW	5	155	80	72	Newark Pepper		629
1915	NL	NY1	SFG	8	155	69	83	New York Giants	Polo Grounds IV	630
1915	AL	NYA	NYY	5	154	69	83	New York Yankees	Polo Grounds IV	631
1915	AL	PHA	OAK	8	154	43	109	Philadelphia Athletics	Shibe Park	632
1915	NL	PHI	PHI	1	153	90	62	Philadelphia Phillies	Baker Bowl	633
1915	NL	PIT	PIT	5	156	73	81	Pittsburgh Pirates	Forbes Field	634
1915	FL	PTF	PBS	3	156	86	67	Pittsburgh Rebels		635
1915	AL	SLA	BAL	6	159	63	91	St. Louis Browns	Sportsman's Park IV	636
1915	FL	SLF	SLI	1	159	87	67	St. Louis Terriers		637
1915	NL	SLN	STL	6	157	72	81	St. Louis Cardinals	Robison Field	638
1915	AL	WS1	MIN	4	155	85	68	Washington Senators	Griffith Stadium I	639
1916	AL	BOS	BOS	1	156	91	63	Boston Red Sox	Fenway Park I	640
1916	NL	BRO	LAD	1	156	94	60	Brooklyn Robins	Ebbets Field	641
1916	NL	BSN	ATL	3	158	89	63	Boston Braves	Braves Field	642
1916	AL	CHA	CHW	2	155	89	65	Chicago White Sox	Comiskey Park	643
1916	NL	CHN	CHC	5	156	67	86	Chicago Cubs	Wrigley Field	644
1916	NL	CIN	CIN	7	155	60	93	Cincinnati Reds	Crosley Field	645
1916	AL	CLE	CLE	6	157	77	77	Cleveland Indians	League Park II	646
1916	AL	DET	DET	3	155	87	67	Detroit Tigers	Navin Field	647
1916	NL	NY1	SFG	4	155	86	66	New York Giants	Polo Grounds IV	648
1916	AL	NYA	NYY	4	156	80	74	New York Yankees	Polo Grounds IV	649
1916	AL	PHA	OAK	8	154	36	117	Philadelphia Athletics	Shibe Park	650
1916	NL	PHI	PHI	2	154	91	62	Philadelphia Phillies	Baker Bowl	651
1916	NL	PIT	PIT	6	157	65	89	Pittsburgh Pirates	Forbes Field	652
1916	AL	SLA	BAL	5	158	79	75	St. Louis Browns	Sportsman's Park IV	653
1916	NL	SLN	STL	7	153	60	93	St. Louis Cardinals	Robison Field	654
1916	AL	WS1	MIN	7	159	76	77	Washington Senators	Griffith Stadium I	655
1917	AL	BOS	BOS	2	157	90	62	Boston Red Sox	Fenway Park I	656
1917	NL	BRO	LAD	7	156	70	81	Brooklyn Robins	Ebbets Field	657
1917	NL	BSN	ATL	6	157	72	81	Boston Braves	Braves Field	658
1917	AL	CHA	CHW	1	156	100	54	Chicago White Sox	Comiskey Park	659
1917	NL	CHN	CHC	5	157	74	80	Chicago Cubs	Wrigley Field	660
1917	NL	CIN	CIN	4	157	78	76	Cincinnati Reds	Crosley Field	661
1917	AL	CLE	CLE	3	156	88	66	Cleveland Indians	League Park II	662
1917	AL	DET	DET	4	154	78	75	Detroit Tigers	Navin Field	663
1917	NL	NY1	SFG	1	158	98	56	New York Giants	Polo Grounds IV	664
1917	AL	NYA	NYY	6	155	71	82	New York Yankees	Polo Grounds IV	665
1917	AL	PHA	OAK	8	154	55	98	Philadelphia Athletics	Shibe Park	666
1917	NL	PHI	PHI	2	154	87	65	Philadelphia Phillies	Baker Bowl	667
1917	NL	PIT	PIT	8	157	51	103	Pittsburgh Pirates	Forbes Field	668
